id,Theme,SetName,USRetailPrice,Pieces,Minifigs,,
40125,Seasonal,Santa's Visit,9.99,167,1,,
70336,Nexo Knights,Ultimate Axl,9.99,69,1,,
70337,Nexo Knights,Ultimate Lance,9.99,75,1,,
70338,Nexo Knights,Ultimate General Magmar,9.99,64,1,,
70339,Nexo Knights,Ultimate Flama,9.99,67,1,,
70318,Nexo Knights,The Glob Lobber,9.99,95,2,,
853505,Gear,NK Sword Standard,9.99,,,,
5004896,Gear,Square Drinking Bottle – Blue with Red Lid,9.99,,,,
5004897,Gear,Square Drinking Bottle – Red with Yellow Lid,9.99,,,,
41123,Friends,Foal's Washing Station,9.99,77,1,,
60120,City,Volcano Starter Set,9.99,83,4,,
71301,Bionicle,Ketar - Creature of Stone,9.99,80,,,
71302,Bionicle,Akida - Creature of Water,9.99,120,,,
71303,Bionicle,Ikir - Creature of Fire,9.99,77,,,
71304,Bionicle,Terak - Creature of Earth,9.99,74,,,
60106,City,Fire Starter Set,9.99,90,4,,
60113,City,Rally Car,9.99,104,1,,
60114,City,Race Boat,9.99,95,1,,
31042,Creator,Super Soarer,9.99,100,,,
31043,Creator,Chopper Transporter,9.99,124,,,
60127,City,Prison Island Starter Set,9.99,92,4,,
41140,Disney,Daisy's Beauty Salon,9.99,98,,,
41141,Disney,Pumpkin's Royal Carriage,9.99,79,,,
76061,DC Comics Super Heroes,Mighty Micros: Batman vs. Catwoman,9.99,79,2,,
76062,DC Comics Super Heroes,Mighty Micros: Robin vs. Bane,9.99,77,2,,
76063,DC Comics Super Heroes,Mighty Micros: The Flash vs. Captain Cold,9.99,88,2,,
10801,Duplo,Baby Animals,9.99,13,,,
10808,Duplo,Little Plane,9.99,13,1,,
41111,Friends,Party Train,9.99,109,1,,
41115,Friends,Emma's Creative Workshop,9.99,108,1,,
10831,Duplo,My First Caterpillar,9.99,19,,,
41171,Elves,Emily Jones & the Baby Wind Dragon,9.99,80,1,,
75125,Star Wars,Resistance X-wing Fighter,9.99,87,1,,
75126,Star Wars,First Order Snowspeeder,9.99,91,1,,
75127,Star Wars,The Ghost,9.99,104,1,,
75128,Star Wars,TIE Advanced Prototype,9.99,93,1,,
75129,Star Wars,Wookiee Gunship,9.99,84,1,,
75130,Star Wars,AT-DP,9.99,76,1,,
70310,Nexo Knights,Knighton Battle Blaster,9.99,76,2,,
70311,Nexo Knights,Chaos Catapult,9.99,93,2,,
70330,Nexo Knights,Ultimate Clay,9.99,72,1,,
70331,Nexo Knights,Ultimate Macy,9.99,101,1,,
70333,Nexo Knights,Ultimate Robin,9.99,75,1,,
70332,Nexo Knights,Ultimate Aaron,9.99,82,1,,
70334,Nexo Knights,Ultimate Beast Master,9.99,65,1,,
70335,Nexo Knights,Ultimate Lavaria,9.99,69,1,,
70599,Ninjago,Cole's Dragon,9.99,98,2,,
10720,Juniors,Police Helicopter Chase,9.99,63,2,,
41120,Friends,Adventure Camp Archery,9.99,114,1,,
76064,Marvel Super Heroes,Mighty Micros: Spider-Man vs. Green Goblin,9.99,85,2,,
76065,Marvel Super Heroes,Mighty Micros: Captain America vs. Red Skull,9.99,95,2,,
76066,Marvel Super Heroes,Mighty Micros: Hulk vs. Ultron,9.99,80,2,,
40153,Seasonal,Birthday Table Decoration,9.99,120,,,
853448,Gear,Elves Diary,9.99,,,,
5005110,Gear,LEGO Brick Pencil Case (Red),9.99,,,,
40220,Creator,London Bus,9.99,118,,,
40228,Promotional,Geoffrey & Friends,9.99,133,2,,
853517,Gear,NK Drinking Bottle,9.99,,,,
40223,Seasonal,Snowglobe,9.99,215,1,,
60100,City,Airport Starter Set,9.99,81,4,,
40165,Miscellaneous,Minifigure Wedding Favour Set,9.99,89,2,,
76069,DC Comics Super Heroes,Mighty Micros: Batman vs. Killer Moth,9.99,83,2,,
76070,DC Comics Super Heroes,Mighty Micros: Wonder Woman vs. Doomsday,9.99,85,2,,
76068,DC Comics Super Heroes,Mighty Micros: Superman vs. Bizarro,9.99,93,2,,
76072,Marvel Super Heroes,Mighty Micros: Iron Man vs. Thanos,9.99,94,2,,
76071,Marvel Super Heroes,Mighty Micros: Spider-Man vs. Scorpion,9.99,79,2,,
76073,Marvel Super Heroes,Mighty Micros: Wolverine vs. Magneto,9.99,85,2,,
31056,Creator,Green Cruiser,9.99,122,,,
31057,Creator,Air Blazer,9.99,102,,,
60144,City,Race Plane,9.99,89,1,,
41181,Elves,Naida's Gondola & the Goblin Thief,9.99,67,2,,
41144,Disney,Petite's Royal Stable,9.99,75,,,
41305,Friends,Emma's Photo Studio,9.99,96,1,,
41306,Friends,Mia's Beach Scooter,9.99,79,1,,
41307,Friends,Olivia's Creative Lab,9.99,91,1,,
41308,Friends,Stephanie's Friendship Cakes,9.99,94,1,,
41309,Friends,Andrea's Musical Duet,9.99,86,1,,
70363,Nexo Knights,Battle Suit Macy,9.99,66,1,,
70364,Nexo Knights,Battle Suit Aaron,9.99,80,1,,
70365,Nexo Knights,Battle Suit Axl,9.99,88,1,,
70366,Nexo Knights,Battle Suit Lance,9.99,83,1,,
70347,Nexo Knights,King's Guard Artillery,9.99,98,2,,
70621,Ninjago,The Vermillion Attack,9.99,83,3,,
75160,Star Wars,U-wing Microfighter,9.99,109,1,,
75161,Star Wars,TIE Striker Microfighter,9.99,88,1,,
75162,Star Wars,Y-wing Microfighter,9.99,90,1,,
75163,Star Wars,Krennic's Imperial Shuttle Microfighter,9.99,78,1,,
40260,Seasonal,Halloween Haunt,9.99,145,2,,
75193,Star Wars,Millennium Falcon Microfighter,9.99,92,1,,
41585,BrickHeadz,Batman,9.99,91,,,
41586,BrickHeadz,Batgirl,9.99,99,,,
41587,BrickHeadz,Robin,9.99,101,,,
41588,BrickHeadz,The Joker,9.99,151,,,
41589,BrickHeadz,Captain America,9.99,79,,,
41591,BrickHeadz,Black Widow,9.99,143,,,
41590,BrickHeadz,Iron Man,9.99,96,,,
41592,BrickHeadz,The Hulk,9.99,93,,,
41595,BrickHeadz,Belle,9.99,139,,,
41596,BrickHeadz,Beast,9.99,116,,,
40236,Seasonal,Romantic Valentine Picnic,9.99,126,2,,
853642,Gear,Batman Mask,9.99,,,,
853644,Gear,The Joker Mask,9.99,,,,
853645,Gear,Batgirl Mask,9.99,,,,
853637,Gear,Batman Upscaled Mug,9.99,,,,
41593,BrickHeadz,Captain Jack Sparrow,9.99,109,,,
41594,BrickHeadz,Captain Armando Salazar,9.99,118,,,
5005175,Gear,Batman Hydration Bottle,9.99,,,,
40237,Seasonal,Easter Egg Hunt,9.99,145,2,,
60157,City,Jungle Starter Set,9.99,88,3,,
10730,Juniors,Lightning McQueen Speed Launcher,9.99,47,1,,
10731,Juniors,Cruz Ramirez Race Simulator,9.99,59,1,,
10732,Juniors,Guido and Luigi's Pit Stop,9.99,75,2,,
10733,Juniors,Mater's Junkyard,9.99,62,1,,
60163,City,Coast Guard Starter Set,9.99,76,3,,
40206,Seasonal,LEGO Santa,9.99,155,,,
60136,City,Police Starter Set,9.99,80,4,,
70362,Nexo Knights,Battle Suit Clay,9.99,79,1,,
60145,City,Buggy,9.99,81,1,,
60146,City,Stunt Truck,9.99,91,1,,
10838,Duplo,Pets,9.99,15,,,
40205,Seasonal,Little Elf Helpers,9.99,238,,,
853751,Gear,Lloyd Mask,9.99,,,,
853753,Gear,Shuriken Claw,9.99,,,,
41628,BrickHeadz,Princess Leia Organa,9.99,124,,,
41629,BrickHeadz,Boba Fett,9.99,161,,,
41616,BrickHeadz,Hermione Granger,9.99,127,,,
41617,BrickHeadz,Elsa,9.99,130,,,
40186,Seasonal,Year of the Pig,9.99,152,,,
41341,Friends,Andrea's Bedroom,9.99,85,1,,
41451,Unikitty,Unikitty Cloud Car,9.99,126,3,,
41452,Unikitty,Prince Puppycorn Trike,9.99,101,3,,
40271,BrickHeadz,Easter Bunny,9.99,126,,,
40272,BrickHeadz,Halloween Witch,9.99,151,,,
40273,BrickHeadz,Thanksgiving Turkey,9.99,114,,,
60191,City,Arctic Exploration Team,9.99,70,3,,
853747,Gear,Nya Mask,9.99,,,,
853748,Gear,Nya Spear,9.99,,,,
41625,BrickHeadz,Minnie Mouse,9.99,129,,,
10858,Duplo,My First Puzzle Pets,9.99,18,,,
40307,Disney,Castle Interior Kit,9.99,115,,,
41619,BrickHeadz,Darth Vader,9.99,104,,,
41620,BrickHeadz,Stormtrooper,9.99,124,,,
41624,BrickHeadz,Mickey Mouse,9.99,109,,,
40197,Miscellaneous,Wedding Favour Set 2018,9.99,132,2,,
40388,Disney,Mini-Doll Dress-Up Kit,9.99,80,,,
41327,Friends,Mia's Bedroom,9.99,86,1,,
10870,Duplo,Farm Animals,9.99,16,,,
40270,BrickHeadz,Valentine's Bee,9.99,140,,,
10750,Juniors,Road Repair Truck,9.99,73,1,,
10748,Juniors,Emma's Pet Party,9.99,67,1,,
60177,City,Airshow Jet,9.99,87,1,,
60184,City,Mining Team,9.99,82,4,,
41600,BrickHeadz,Aquaman,9.99,135,,,
41601,BrickHeadz,Cyborg,9.99,108,,,
41328,Friends,Stephanie's Bedroom,9.99,95,1,,
5005382,Gear,Easter Bunny Batman Luggage Tag,9.99,,,,
5005380,Gear,Robin Luggage Tag,9.99,,,,
5005381,Gear,Batgirl Luggage Tag,9.99,,,,
40263,Seasonal,Christmas Town Square,9.99,179,3,,
40261,Seasonal,Thanksgiving Harvest,9.99,133,2,,
40262,Seasonal,Christmas Train Ride,9.99,169,3,,
40170,City,Build My City Accessory Set,9.99,100,,,
40264,Friends,Build My Heartlake City Accessory Set,9.99,121,,,
70628,The LEGO Ninjago Movie,Lloyd - Spinjitzu Master,9.99,48,1,,
76092,DC Comics Super Heroes,Mighty Micros: Batman vs. Harley Quinn,9.99,86,2,,
76093,DC Comics Super Heroes,Mighty Micros: Nightwing vs. The Joker,9.99,84,2,,
76094,DC Comics Super Heroes,Mighty Micros: Supergirl vs. Brainiac,9.99,80,2,,
76090,Marvel Super Heroes,Mighty Micros: Star-Lord vs. Nebula,9.99,86,2,,
76091,Marvel Super Heroes,Mighty Micros: Thor vs. Loki,9.99,79,2,,
76089,Marvel Super Heroes,Mighty Micros: Scarlet Spider vs. Sandman,9.99,89,2,,
41604,BrickHeadz,Iron Man MK50,9.99,101,,,
41605,BrickHeadz,Thanos,9.99,105,,,
41606,BrickHeadz,Star-Lord,9.99,113,,,
41607,BrickHeadz,Gamora,9.99,136,,,
41598,BrickHeadz,The Flash,9.99,122,,,
41599,BrickHeadz,Wonder Woman,9.99,143,,,
70634,Ninjago,Nya - Spinjitzu Master,9.99,69,1,,
70635,Ninjago,Jay - Spinjitzu Master,9.99,68,1,,
70636,Ninjago,Zane - Spinjitzu Master,9.99,69,1,,
70637,Ninjago,Cole - Spinjitzu Master,9.99,73,1,,
70633,Ninjago,Kai - Spinjitzu Master,9.99,61,1,,
5005416,Gear,THE LEGO NINJAGO MOVIE  Nunchucks,9.99,,,,
5005415,Gear,THE LEGO NINJAGO MOVIE Spear,9.99,,,,
5005424,Gear,THE LEGO NINJAGO MOVIE Sword,9.99,,,,
5005417,Gear,THE LEGO NINJAGO MOVIE Katana,9.99,,,,
5005396,Gear,Construction Worker Mask,9.99,,,,
5005426,Gear,Cowgirl Mask,9.99,,,,
5005427,Gear,Police Officer Mask,9.99,,,,
5005428,Gear,Firefighter Mask,9.99,,,,
41486,BrickHeadz,Captain Phasma,9.99,127,,,
41485,BrickHeadz,Finn,9.99,91,,,
41487,BrickHeadz,Lloyd,9.99,102,,,
41488,BrickHeadz,Master Wu,9.99,89,,,
60171,City,Mountain Fugitives,9.99,88,4,,
60178,City,Speed Record Car,9.99,78,1,,
853663,Gear,Magnet,9.99,,1,,
31071,Creator,Drone Explorer,9.99,109,,,
31072,Creator,Extreme Engines,9.99,109,,,
10402,Classic,Fun Future,9.99,186,1,,
75194,Star Wars,First Order TIE Fighter Microfighter,9.99,91,1,,
41602,BrickHeadz,Rey,9.99,119,,,
41603,BrickHeadz,Kylo Ren,9.99,130,,,
41608,BrickHeadz,Han Solo,9.99,141,,,
41609,BrickHeadz,Chewbacca,9.99,149,,,
10766,Disney,Woody & RC,9.99,69,1,,
853872,Gear,Emmet Mask,9.99,,,,
60224,City,Satellite Service Mission,9.99,84,1,,
76137,DC Comics Super Heroes,Batman vs. The Riddler Robbery,9.99,59,2,,
41636,BrickHeadz,Benny,9.99,103,,,
41637,BrickHeadz,Sweet Mayhem,9.99,137,,,
853871,Gear,Flail,9.99,,,,
70847,The LEGO Movie 2,Good Morning Sparkle Babies!,9.99,50,4,,
853913,Gear,LEGO Key Hanger,9.99,,,,
40360,Friends,Name Sign,9.99,91,,,
853892,Gear,LEGO Friends Hair Accessory Set,9.99,,,,
853911,Gear,LEGO Brick Ice Cube Tray,9.99,,,,
76141,Marvel Super Heroes,Thanos Mech,9.99,152,1,,
76146,Marvel Super Heroes,Spider-Man Mech,9.99,152,1,,
76140,Marvel Super Heroes,Iron Man Mech,9.99,148,1,,
60241,City,Police Dog Unit,9.99,67,2,,
71700,Ninjago,Jungle Raider,9.99,127,1,,
71714,Ninjago,Kai Avatar - Arcade Pod,9.99,49,2,,
71715,Ninjago,Jay Avatar - Arcade Pod,9.99,47,2,,
71716,Ninjago,Lloyd Avatar - Arcade Pod,9.99,48,2,,
853914,Gear,London Bus Magnet,9.99,,,,
853912,Gear,Ice Lollipop Tray,9.99,,,,
70681,Ninjago,Spinjitzu Slam - Lloyd,9.99,70,1,,
70682,Ninjago,Spinjitzu Slam - Jay,9.99,72,1,,
70683,Ninjago,Spinjitzu Slam - Zane,9.99,63,1,,
10904,Duplo,Baby Animals,9.99,9,,,
40367,BrickHeadz,Lady Liberty,9.99,153,,,
853780,Gear,Creative Rings,9.99,,,,
88005,Powered Up,Headlight Set,9.99,1,,,
5005580,Gear,LEGO Banana Guy Luggage Tag,9.99,,,,
5005582,Gear,LEGO Hot Dog Guy Luggage Tag,9.99,,,,
60218,City,Desert Rally Racer,9.99,75,1,,
70680,Ninjago,Monastery Training,9.99,122,2,,
75223,Star Wars,Naboo Starfighter Microfighter,9.99,62,1,,
70662,Ninjago,Spinjitzu Cole,9.99,117,1,,
70659,Ninjago,Spinjitzu Kai,9.99,97,1,,
70660,Ninjago,Spinjitzu Jay,9.99,97,1,,
70661,Ninjago,Spinjitzu Zane,9.99,109,1,,
76133,Marvel Super Heroes,Spider-Man Car Chase,9.99,52,2,,
31092,Creator,Helicopter Adventure,9.99,114,,,
41383,Friends,Olivia's Hamster Playground,9.99,81,1,,
40348,BrickHeadz,Birthday Clown,9.99,150,,,
40349,BrickHeadz,Valentine's Puppy,9.99,147,,,
40354,BrickHeadz,Dragon Dance Guy,9.99,170,,,
40350,BrickHeadz,Easter Chick,9.99,120,,,
40351,BrickHeadz,Halloween Ghost,9.99,136,,,
60219,City,Construction Loader,9.99,88,1,,
60212,City,Barbecue Burn Out,9.99,64,2,,
70822,The LEGO Movie 2,Unikitty's Sweetest Friends EVER!,9.99,76,3,,
70841,The LEGO Movie 2,Benny's Space Squad,9.99,68,5,,
75224,Star Wars,Sith Infiltrator Microfighter,9.99,92,1,,
60240,City,Kayak Adventure,9.99,84,1,,
60239,City,Police Patrol Car,9.99,92,1,,
60206,City,Jet Patrol,9.99,54,2,,
42088,Technic,Cherry Picker,9.99,155,,,
41158,Disney,Jasmine's Petite Tower,9.99,49,1,,
10883,Duplo,My First Tow Truck,9.99,11,,,
10900,Duplo,Police Bike,9.99,8,1,,
10898,Duplo,My First Mickey Build,9.99,9,,,
10897,Duplo,My First Minnie Build,9.99,10,,,
11001,Classic,Bricks and Ideas,9.99,123,,,
10908,Duplo,Plane,9.99,12,1,,
41360,Friends,Emma's Mobile Veterinary Clinic ,9.99,50,1,,
41163,Disney,Rapunzel's Small Tower,9.99,44,1,,
8705,Castle,Dracus,9.99,38,,,
8706,Castle,Karzon,9.99,44,,,
7579,Belville,Blossom Fairy,9.99,46,1,,
4962,Duplo,Baby Zoo,9.99,18,1,,
4891,Creator,Highway Haulers,9.99,209,,,
8728,Bionicle,Toa Hahli,9.99,46,,,
8729,Bionicle,Toa Nuparu,9.99,54,,,
8730,Bionicle,Toa Hewkii,9.99,62,,,
8731,Bionicle,Toa Kongu,9.99,46,,,
8732,Bionicle,Toa Matoro,9.99,46,,,
7883,Duplo,Treasure Hunt,9.99,14,2,,
8270,Technic,Rough Terrain Crane,9.99,106,,,
7942,City,Off-Road Fire Rescue,9.99,131,1,,
6162,Creator,Building Fun with LEGO,9.99,286,,,
8139,Racers,Night Blazer,9.99,66,,,
8137,Racers,Booster Beast,9.99,70,,,
4825,Duplo,Princess and Horse,9.99,8,1,,
7580,Belville,The Skating Princess,9.99,26,1,,
7771,Aqua Raiders,Angler Ambush,9.99,130,2,,
8529,Mindstorms,Connector Cables for Mindstorms NXT,9.99,7,,,
8528,Mindstorms,Converter Cables for Mindstorms NXT,9.99,3,,,
7654,Star Wars,Droids Battle Pack,9.99,102,7,,
7655,Star Wars,Clone Troopers Battle Pack,9.99,58,4,,
P2158,Gear,Chewbacca Connect & Build Pen,9.99,,,,
P2155,Gear,Darth Vader Connect & Build Pen,9.99,,,,
P2157,Gear,R2-D2 Connect & Build Pen,9.99,,,,
P2156,Gear,Yoda Connect & Build Pen,9.99,,,,
851876,Gear,Takadox Mask,9.99,,,,
852003,Gear,Castle Skeleton Sword,9.99,,,,
852004,Gear,Castle Skeleton Shield,9.99,,,,
852007,Gear,Knight's Shield,9.99,,,,
851988,Gear,Duplo Zoo Height Chart,9.99,,,,
851949,Gear,King's Shield,9.99,,,,
852011,Gear,LEGO City Stationery Set,9.99,,,,
7741,City,Police Helicopter,9.99,94,1,,
852124,Gear,Santa Stocking,9.99,,,,
852115,Gear,Vader's TIE Fighter Bag Charm,9.99,,,,
852114,Gear,Y-wing Fighter Bag Charm,9.99,,,,
852113,Gear,Millennium Falcon Bag Charm,9.99,,,,
7620,Indiana Jones,Indiana Jones Motorcycle Chase,9.99,79,3,,
852133,Gear,Santa Holiday Cards,9.99,,,,
7040,Castle,Dwarves' Mine Defender,9.99,86,3,,
7667,Star Wars,Imperial Dropship,9.99,81,4,,
7668,Star Wars,Rebel Scout Speeder,9.99,82,4,,
851875,Gear,Sword Takadox,9.99,,,,
851899,Gear,City Police Flashlight,9.99,,,,
8910,Bionicle,Toa Kongu,9.99,64,,,
8911,Bionicle,Toa Jaller,9.99,68,,,
8912,Bionicle,Toa Hewkii,9.99,62,,,
8913,Bionicle,Toa Nuparu,9.99,59,,,
8914,Bionicle,Toa Hahli,9.99,59,,,
8915,Bionicle,Toa Matoro,9.99,63,,,
851894,Gear,King's Sword,9.99,,,,
851933,Gear,Pirate Sword,9.99,,,,
7694,Space,MT-31 Trike ,9.99,95,2,,
7091,Castle,Knight's Catapult Defense,9.99,123,4,,
8916,Bionicle,Takadox,9.99,62,,,
8917,Bionicle,Kalmah,9.99,53,,,
8918,Bionicle,Carapar,9.99,50,,,
8919,Bionicle,Mantax,9.99,58,,,
8920,Bionicle,Ehlek,9.99,54,,,
8921,Bionicle,Pridak,9.99,47,,,
3770,Duplo,My First Train,9.99,12,1,,
B003,Bulk Bricks,"1x4x6 Red Door and Frames, Transparent Green Panes",9.99,10,,,
40005,Seasonal,Bunny,9.99,81,,,
3300000,Promotional,The Brick Apple,9.99,133,,,
55001,LEGO Universe,Nexus Force Rocket,9.99,55,,,
852990,Gear,LEGO Logo Mug,9.99,,,,
5945,Duplo,Winnie the Pooh's Picnic,9.99,13,1,,
7306,Pharaoh's Quest,Golden Staff Guardians,9.99,70,3,,
3853,Games,Banana Balance,9.99,49,,,
3852,Games,Sunblock,9.99,80,,,
2111,Ninjago,Kai,9.99,19,1,,
2112,Ninjago,Cole,9.99,19,1,,
2113,Ninjago,Zane,9.99,19,1,,
2114,Ninjago,Chopov,9.99,20,1,,
2115,Ninjago,Bonezai,9.99,21,1,,
2116,Ninjago,Krazi,9.99,22,1,,
2170,Ninjago,Cole DX,9.99,21,1,,
2171,Ninjago,Zane DX,9.99,22,1,,
2172,Ninjago,Nya,9.99,21,1,,
2173,Ninjago,Nuckal,9.99,26,1,,
5679,Duplo,Police Bike,9.99,8,1,,
7279,City,Police Minifigure Collection,9.99,57,4,,
5929,Bricks and More,Knight and Castle Building Set,9.99,144,1,,
5930,Bricks and More,Road Construction Building Set,9.99,121,1,,
7977,Atlantis,Seabed Strider,9.99,105,2,,
852997,Gear,LEGO 2011 US Calendar,9.99,,,,
853036,Gear,LEGO Holiday Stocking,9.99,,,,
852778,Gear,Water Gun,9.99,,,,
852780,Gear,Sword,9.99,,,,
852781,Gear,Shield,9.99,,,,
852782,Gear,Trident,9.99,,,,
8896,World Racers,Snake Canyon,9.99,57,2,,
7949,Castle,Prison Carriage Rescue,9.99,50,3,,
5898,Bricks and More,Cars Building Set,9.99,139,1,,
5899,Bricks and More,House Building Set,9.99,134,2,,
3845,Games,Shave A Sheep,9.99,118,,,
40000,Seasonal,Cool Santa Set,9.99,152,,,
8057,Atlantis,Wreck Raider,9.99,64,2,,
5645,Duplo,Farm Bike,9.99,9,1,,
5981,Space,Raid VPR,9.99,69,2,,
8259,Technic,Mini Bulldozer,9.99,165,,,
852468,Gear,Magnet Set Medium (4x4),9.99,,,,
5970,Space,Freeze Ray Frenzy,9.99,80,2,,
8967,Agents,Gold Tooth's Getaway,9.99,68,2,,
852459,Gear,Photo Album,9.99,,,,
8958,Power Miners,Granite Grinder,9.99,94,2,,
5638,Duplo,Postman,9.99,9,1,,
6191,Bricks and More,Fire Fighter Building Set,9.99,117,1,,
6192,Bricks and More,Pirate Building Set,9.99,150,1,,
6193,Bricks and More,Castle Building Set,9.99,137,1,,
8402,City,Sports Car,9.99,68,1,,
852530,Gear,Rolling Cookie Cutter,9.99,,,,
3839,Games,Race 3000,9.99,166,,,
3836,Games,Magikus ,9.99,108,,,
852495,Gear,Foam Ice Sword,9.99,,,,
2851070,Gear,LEGO Star Wars Jango Fett Pen,9.99,,,,
2851126,Gear,LEGO Star Wars Darth Maul Pen,9.99,,,,
2851134,Gear,LEGO Star Wars Luke Skywalker Pen,9.99,,,,
2851135,Gear,LEGO Star Wars Tusken Raider Pen,9.99,,,,
852745,Gear,Metallized Magnet Set,9.99,,,,
852742,Gear,Holiday Magnet,9.99,,1,,
8188,Power Miners,Fire Blaster,9.99,67,2,,
852754,Gear,LEGO Coin Bank (2x2),9.99,,,,
852737,Gear,Star Wars 10th Anniversary Stormtrooper Magnet,9.99,,1,,
3840,Games,Pirate Code,9.99,268,1,,
6240,Pirates,Kraken Attackin',9.99,78,2,,
8260,Technic,Tractor,9.99,104,,,
8401,City,City Minifigure Collection,9.99,60,4,,
852333,Gear,Key Chain Name Programme,9.99,,,,
852323,Gear,Phantoka Wallet,9.99,,,,
852394,Gear,Sword Hero,9.99,,,,
852319,Gear,Phantoka Alu Drinking Bottle,9.99,,,,
7624,Indiana Jones,Jungle Duel,9.99,90,3,,
7648,Space,MT-21 Mobile Mining Unit,9.99,130,2,,
8490,Racers,Desert Hopper,9.99,92,,,
8491,Racers,Ram Rod,9.99,72,,,
8492,Racers,Mud Hopper,9.99,59,,,
8493,Racers,Red Ace,9.99,82,,,
P2064,Gear,SpongeBob Pen Set,9.99,,,,
7737,City,Coast Guard 4WD & Jet Scooter,9.99,130,1,,
8882,Power Functions,XL-Motor,9.99,1,,,
8631,Agents,Jetpack Pursuit,9.99,88,2,,
7884,Batman,Batman's Buggy: The Escape of Mr. Freeze,9.99,76,2,,
7238,City,Fire Helicopter,9.99,75,1,,
6884,Space,Hyper Pod explorer,9.99,102,2,,
4596,Racers,Storming Cobra,9.99,89,1,,
4519,Trains,Rail Crossing,9.99,1,,,
3731,Bulk Bricks,Pumpkin Pack,9.99,87,,,
10072,Bulk Bricks,Technic Beams,9.99,56,,,
10073,Bulk Bricks,Technic Bushes,9.99,130,,,
41696,Friends,Pony-Washing Stable,9.99,60,2,,
41719,Friends,Mobile Fashion Boutique,9.99,94,2,,
10971,Duplo,Wild Animals of Africa,9.99,10,,,
76220,DC Comics Super Heroes,Batman versus Harley Quinn,9.99,42,2,,
60344,City,Chicken Henhouse,9.99,101,1,,
5006174,Gear,Magnet Set Red,9.99,,,,
40572,Seasonal,Penguin & Snowflake,9.99,139,,,
5006175,Gear,Magnet Set Blue,9.99,,,,
5006998,Gear,1 Stud Round Storage Brick Blue,9.99,,,,
5006999,Gear,1 Stud Round Storage Brick Yellow,9.99,,,,
40517,Creator,Vespa,9.99,118,,,
5006997,Gear,1 Stud Round Storage Brick Red,9.99,,,,
5006947,Gear,Classic Box Red,9.99,,,,
5006176,Gear,Magnet Set Yellow,9.99,,,,
5007001,Gear,1 Stud Round Storage Brick Green,9.99,,,,
5007002,Gear,1 Stud Round Storage Brick White,9.99,,,,
5006858,Gear,Statue of Liberty Bag Tag,9.99,,,,
10967,Duplo,Police Motorcycle,9.99,5,1,,
11017,Classic,Creative Monsters,9.99,140,,,
40552,BrickHeadz,Buzz Lightyear,9.99,114,,,
41697,Friends,Turtle Protection Vehicle,9.99,90,2,,
41694,Friends,Pet Clinic Ambulance,9.99,54,2,,
10964,Duplo,Bath Time Fun: Floating Red Panda,9.99,5,,,
40539,BrickHeadz,Ahsoka Tano,9.99,164,,,
40540,BrickHeadz,Lion Dance Guy,9.99,239,,,
71404,Super Mario,Goomba's Shoe,9.99,76,1,,
21177,Minecraft,The Creeper Ambush,9.99,72,2,,
43198,Disney,Anna's Castle Courtyard,9.99,74,1,,
43199,Disney,Elsa's Castle Courtyard,9.99,53,2,,
71396,Super Mario,Bowser Jr.'s Clown Car ,9.99,84,1,,
76212,Marvel Super Heroes,Shuri's Lab,9.99,58,2,,
76202,Marvel Super Heroes,Wolverine Mech Armor,9.99,141,1,,
76203,Marvel Super Heroes,Iron Man Mech Armor,9.99,130,1,,
76204,Marvel Super Heroes,Black Panther Mech Armor,9.99,124,1,,
31128,Creator,Dolphin and Turtle,9.99,137,,,
71761,Ninjago,Zane's Power Up Mech EVO,9.99,95,2,,
71757,Ninjago,Lloyd's Ninja Mech,9.99,57,2,,
70688,Ninjago,Kai's Spinjitzu Ninja Training,9.99,32,1,,
70689,Ninjago,Lloyd's Spinjitzu Ninja Training,9.99,32,1,,
70690,Ninjago,Jay's Spinjitzu Ninja Training,9.99,25,1,,
10781,Marvel Super Heroes,Spider-Man's Techno Trike,9.99,59,2,,
31124,Creator,Super Robot,9.99,159,,,
75321,Star Wars,The Razor Crest Microfighter,9.99,98,1,,
60312,City,Police Car,9.99,94,1,,
60322,City,Race Car,9.99,46,2,,
60323,City,Stunt Plane,9.99,59,1,,
60318,City,Fire Helicopter,9.99,53,2,,
31140,Creator,Magical Unicorn,9.99,145,,,
31134,Creator,Space Shuttle,9.99,144,,,
10981,Duplo,Growing Carrot,9.99,11,,,
40644,Seasonal,Piñata,9.99,206,,,
75344,Star Wars,Boba Fett's Starship Microfighter,9.99,85,1,,
43214,Disney,Twirling Rapunzel,9.99,89,1,,
41738,Friends,Dog Rescue Bike,9.99,125,2,,
41733,Friends,Mobile Bubble Tea Shop,9.99,109,2,,
21240,Minecraft,The Swamp Adventure,9.99,65,2,,
11031,Classic,Creative Monkey Fun,9.99,135,,,
10985,Duplo,Wind Turbine and Electric Car,9.99,16,1,,
10789,Marvel Super Heroes,Spider-Man's Car and Doc Ock,9.99,48,2,,
